810.608,77.492;810.608,77.492;805.944,110.549;806.382,149.117;808.552,168.734;815.325,211.409;817.982,219.958;824.720,230.493;830.554,265.682;818.835,288.333;814.498,297.208;787.715,331.248;743.466,343.304;712.899,340.160;674.181,348.750;642.685,349.383;621.110,349.483;601.053,344.229;574.319,341.994;571.226,342.344;560.341,352.420;560.250,352.684;551.471,372.915;537.458,402.852;535.534,407.869;533.037,440.329;525.460,471.149;531.947,504.821;537.430,548.680;551.017,609.698;566.802,644.376;594.736,675.482;573.646,690.018;533.363,692.540;505.825,684.815;461.224,692.894;425.635,694.505;382.189,688.070;362.545,684.421;321.492,667.197;296.349,648.563;280.190,620.837;273.160,606.611;278.507,618.006;278.626,646.615;269.566,641.840;257.964,613.398;240.515,629.465;229.319,663.090;241.508,673.811;258.977,702.228;269.650,716.487;287.880,708.760;309.596,714.069;349.532,708.851;385.584,711.502;410.409,715.830;420.537,725.336;462.309,712.381;511.745,691.471;540.008,684.355;579.062,678.655;634.487,681.457;670.504,681.142;721.421,677.110;765.486,672.153;770.492,670.987;730.565,620.625;709.098,573.075;700.173,504.991;710.580,429.591;728.150,385.014;727.347,370.752;683.984,333.140;650.535,298.935;612.432,272.459;593.429,248.141;580.621,202.270;580.563,199.123;580.297,199.689;547.200,230.792;504.694,288.314;441.408,353.015;383.030,398.401;356.053,444.679;354.491,465.078;422.836,542.102;468.353,603.212;538.545,655.789;619.210,665.422;679.188,635.843;708.235,542.945;729.893,454.386;725.964,402.951;732.136,359.262;741.442,339.072;751.838,287.611;774.326,259.353;790.568,243.616;798.221,204.339;776.854,144.986;756.199,99.624;720.995,76.331;696.203,56.381;700.209,36.039;708.242,51.204;673.545,108.611;633.755,125.441;581.355,127.210;516.307,106.140;440.481,106.334;370.103,124.790;335.726,136.276;302.620,132.969;260.136,186.669;232.801,267.530;218.482,363.114;217.933,448.448;227.204,466.245;229.652,508.929;240.131,567.996;259.675,613.725;287.569,638.453;340.584,663.045;438.418,679.619;528.773,668.927;605.135,646.428;671.820,624.087;698.434,616.529;742.216,636.339;792.208,644.392;810.726,614.734;804.647,529.906;797.864,486.869;769.699,431.236;781.830,348.190;776.164,298.590;706.638,281.919;638.643,238.257;637.093,173.091;668.211,135.738;747.401,95.489;806.509,86.377;838.992,129.412;861.952,145.764;863.822,222.388;855.048,309.032;838.599,394.166;845.859,486.253;856.927,576.193;858.186,655.928;813.255,704.637;764.819,723.001;680.460,722.898;599.888,726.363;546.943,715.645;482.790,710.226;408.827,713.026;358.725,719.918;342.091,698.677;326.088,667.985;298.091,634.745;278.427,597.509;268.836,543.072;251.644,480.720;248.376,412.339;251.719,331.863;259.863,250.014;248.901,184.146;274.256,133.419;282.854,92.435;276.548,89.112;282.111,70.580;377.505,76.894;487.471,83.156;592.397,88.310;684.909,94.538;736.482,107.936;774.478,175.349;799.824,230.606;816.771,230.429;834.658,180.702;831.998,130.194;813.745,111.387;809.206,83.599;825.253,74.095;830.307,110.926;838.365,200.223;845.814,281.872;849.315,341.911;830.256,401.147;833.426,475.401;839.562,556.096;846.959,612.697;824.849,673.292;751.145,693.753;687.551,712.812;624.249,716.080;561.279,712.543;507.714,708.834;459.919,708.546;427.029,654.856;425.329,582.682;399.392,523.236;342.004,489.392;332.925,485.784;293.085,454.742;249.174,386.999;219.336,310.394;223.910,224.047;239.481,148.961;260.166,91.208;318.031,83.648;384.008,77.973;461.603,98.698;520.030,154.546;591.401,163.943;666.531,133.828;741.248,131.399;789.979,108.804;830.038,142.485;826.559,226.900;831.904,303.043;814.342,373.204;799.209,449.643;816.010,518.212;818.708,596.404;814.221,654.778;813.980,680.884;733.153,700.787;665.984,712.107;581.977,717.111;485.985,709.744;410.961,702.428;352.065,694.341;298.106,700.230;273.626,694.044;235.977,689.952;230.189,630.992;232.129,599.264;217.619,555.333;216.738,487.693;226.922,414.011;227.985,332.981;225.115,255.111;224.856,178.045;228.221,112.949;224.364,81.327;276.423,64.463;358.034,73.500;429.610,83.279;522.383,82.264;583.278,75.783;637.093,77.772;707.564,90.125;768.286,77.145;812.494,130.520;825.024,200.299;829.727,259.267;834.291,308.916;836.541,360.730;819.653,429.808;811.515,476.673;818.138,553.294;835.772,626.234;788.068,608.254;764.596,570.436;785.707,523.226;823.110,518.348;815.452,468.419;792.280,410.305;773.186,354.962;785.386,315.231;791.757,265.707;799.810,228.292;808.710,164.891;820.715,139.088;823.901,101.464;771.087,70.485;712.567,53.802;693.686,43.146;656.407,60.510;613.251,50.711;629.319,89.129;691.651,92.277;759.704,88.633;786.700,56.995;815.053,90.655;847.286,154.733;848.211,207.930;857.932,262.682;860.579,339.061;852.311,411.167;844.308,465.963;834.481,486.414;778.541,543.305;682.083,613.387;584.768,655.188;538.755,664.405;439.420,676.810;373.082,689.963;321.847,696.549;277.567,693.687;237.899,637.707;222.371,601.334;207.591,578.444;207.876,504.347;213.066,392.485;217.601,284.237;215.815,200.620;218.697,127.509;230.080,78.137;264.729,65.451;343.054,66.703;430.262,72.279;528.016,79.304;604.642,76.610;676.139,84.537;732.314,78.241;767.766,82.632;808.949,95.293;825.467,75.454;841.547,81.950;844.315,98.975;838.850,130.680;855.763,163.046;858.491,212.015;858.149,252.389;875.598,272.530;878.052,314.854;874.330,350.872;861.196,404.923;850.873,463.551;854.670,522.431;860.582,586.841;871.927,635.178;873.559,643.933;869.706,678.136;864.624,699.270;837.945,709.506;795.960,714.726;741.692,728.307;708.010,723.202;652.800,723.441;598.701,717.423;549.742,699.982;492.028,696.559;422.578,699.564;377.924,705.372;340.839,709.490;307.630,703.044;282.554,682.897;268.978,647.316;263.181,601.350;236.280,571.684;212.497,571.661;210.054,550.567;208.919,516.608;217.444,498.908;235.630,482.999;241.764,410.650;232.330,337.081;226.506,266.488;234.134,200.562;235.114,137.189;265.826,110.302;297.607,94.656;322.551,85.406;379.724,89.925;452.242,90.806;506.193,99.819;568.392,96.025;617.300,94.707;667.847,89.703;731.556,88.324;765.622,73.685;779.008,65.239;786.693,61.438;815.639,68.414;825.484,84.865;835.721,121.984;849.782,139.423;857.102,155.421;872.148,183.406;871.045,241.984;858.163,302.273;844.105,345.200;845.268,402.108;831.550,440.945;825.362,514.745;833.864,600.641;805.765,635.604;747.499,652.458;674.558,691.278;606.807,700.284;540.703,697.503;483.414,695.478;417.666,701.484;370.885,699.667;346.595,694.607;319.122,701.266;288.063,699.818;274.384,672.756;268.251,629.336;278.328,608.212;276.918,573.536;258.093,551.048;238.683,521.377;229.076,499.732;218.797,485.796;206.827,529.075;207.579,577.705;219.199,593.657;231.448,628.427;224.383,659.610;218.436,686.529;226.877,713.575;232.362,726.355;213.438,729.025;214.261,731.545;243.002,725.399;282.860,733.946;316.389,730.447;367.779,727.524;427.906,731.979;460.921,740.263;510.361,738.080;592.817,728.035;681.024,714.277;731.682,717.160;778.637,726.360;819.659,711.097;819.590,676.814;802.568,663.016;728.205,658.335;666.599,665.949;626.610,692.487;631.239,720.704;551.978,748.449;483.641,739.048;407.633,731.720;338.398,728.676;314.537,715.159;288.328,719.564;258.288,734.512;224.497,731.904;200.818,720.842;201.753,657.627;209.328,601.830;219.639,553.316;220.740,503.070
827.174,154.066;827.174,154.066;823.298,174.324;826.959,203.528;834.554,220.766;840.523,232.035;847.820,247.975;836.399,284.031;830.813,295.578;815.159,316.761;769.460,334.194;714.125,339.834;680.657,338.667;664.082,338.995;643.021,336.930;635.790,335.722;604.556,331.330;588.274,329.361;567.264,329.118;567.858,329.008;532.311,337.599;527.012,338.766;513.634,347.697;506.652,353.298;504.687,359.647;497.074,388.205;490.164,427.011;486.854,452.449;499.222,524.020;504.788,552.915;529.337,620.020;577.249,667.318;577.701,670.060;563.518,678.947;521.197,701.596;485.250,704.061;467.860,709.931;407.127,701.330;370.879,703.530;360.942,707.719;317.543,694.949;287.199,692.375;266.906,645.661;262.007,618.643;260.724,616.266;238.190,626.606;232.459,641.133;232.768,672.709;245.422,689.399;252.917,696.817;280.813,707.073;298.124,703.430;323.150,709.724;340.568,722.709;365.396,722.692;404.449,725.469;421.322,715.537;447.684,709.013;499.292,707.392;523.215,708.852;563.566,701.698;585.917,708.612;597.263,711.761;640.103,696.787;691.835,690.504;742.062,686.965;759.201,685.144;784.132,667.154;771.505,644.444;746.122,571.732;720.795,486.348;713.299,423.358;726.554,399.094;716.660,344.778;680.556,338.669;656.486,331.110;618.424,274.999;599.127,241.403;559.945,207.164;545.534,232.368;499.937,285.790;453.348,343.157;398.699,376.917;360.721,425.667;349.702,456.869;418.595,523.392;446.759,592.508;501.500,621.510;592.741,657.369;651.276,641.664;681.290,560.989;706.335,475.236;727.523,439.484;735.154,405.571;734.312,353.528;755.912,306.407;773.093,279.047;786.822,255.054;798.180,218.823;778.054,174.549;766.517,146.143;745.137,89.951;750.923,65.537;720.292,59.833;676.656,53.602;678.337,46.566;686.137,47.556;690.903,56.386;634.139,115.646;568.205,137.581;489.233,129.679;393.932,137.078;341.954,155.081;326.827,173.021;291.992,225.037;259.595,242.555;228.155,335.595;222.524,392.553;231.107,485.822;251.157,557.302;269.367,606.139;272.063,641.337;348.459,667.794;442.572,686.207;530.612,665.974;559.698,639.338;630.931,602.150;650.983,602.286;726.928,611.191;771.782,634.017;797.611,630.254;795.021,547.014;788.981,499.903;765.051,398.856;765.451,342.328;760.061,317.650;674.456,326.706;642.189,285.389;631.515,269.760;586.766,246.824;605.674,187.748;696.617,118.961;768.866,67.191;817.182,81.966;833.492,119.206;858.404,159.968;858.591,266.799;850.583,356.686;849.387,438.369;865.723,517.431;867.365,598.127;859.514,690.363;799.877,715.521;726.529,711.765;638.498,723.210;559.071,726.713;512.152,707.335;434.918,694.447;381.696,698.149;357.303,707.544;334.623,697.303;290.328,662.116;262.527,653.216;259.212,589.422;270.510,525.277;235.222,449.941;229.139,353.459;236.058,267.767;265.653,207.001;262.059,148.900;293.760,106.069;350.331,92.677;459.713,97.574;525.621,85.581;600.481,83.544;664.081,80.202;736.253,86.198;747.219,138.593;789.346,229.743;825.340,217.493;841.819,184.856;839.061,132.822;817.446,106.700;822.473,96.850;826.621,75.625;827.789,106.234;831.582,187.211;843.029,269.061;841.691,338.573;839.967,369.339;840.275,433.110;849.460,509.064;859.750,560.783;876.069,588.242;872.855,642.882;803.354,702.417;727.564,716.837;655.540,722.018;577.511,708.626;504.780,704.983;458.842,703.132;429.294,694.576;373.779,685.315;357.538,684.132;337.541,629.802;294.260,575.055;275.317,483.535;235.897,397.227;229.144,320.280;238.167,237.385;234.690,179.731;222.450,113.382;277.618,94.028;364.933,84.261;448.447,71.840;555.467,87.691;626.309,86.157;689.977,96.443;765.016,82.125;815.846,92.258;828.932,77.432;839.523,105.870;843.662,165.023;842.776,271.486;826.539,390.716;810.430,441.629;827.264,558.626;836.933,658.470;764.547,697.087;682.796,711.567;602.372,706.119;499.496,702.183;438.338,701.702;368.795,691.653;312.739,700.600;276.368,691.027;243.962,700.213;232.842,651.682;231.362,600.748;217.805,563.842;220.338,499.567;222.937,432.961;204.531,374.472;203.725,298.727;211.021,226.483;213.312,152.592;215.833,99.375;261.548,63.967;327.316,68.130;415.123,82.728;502.095,77.104;557.202,65.758;589.323,63.465;608.104,52.438;675.403,64.244;749.299,81.336;779.679,68.832;779.777,60.297;755.113,48.354;715.932,44.004;757.387,41.865;803.850,59.248;826.494,71.512;834.390,84.510;849.743,115.488;848.700,95.131;832.414,83.253;826.457,74.435;815.470,60.562;762.022,60.560;656.150,72.461;600.212,72.267;524.488,72.095;463.550,140.710;381.295,212.182;361.177,239.577;310.054,385.137;292.128,440.613;268.173,581.989;294.716,669.496;331.043,704.786;376.844,725.052;450.373,729.580;542.156,722.301;653.835,708.785;733.279,710.994;750.611,721.055;796.867,722.519;813.786,706.618;826.044,722.833;856.214,727.030;864.502,671.849;814.503,578.547;695.199,581.883;571.407,642.355;483.745,691.223;435.068,711.278;352.976,743.028;283.958,736.478;237.879,732.251;214.280,725.925;210.619,703.634;222.827,658.739;218.940,615.434;204.895,586.971;193.696,547.379;200.535,455.323;204.872,344.288;205.420,241.159;204.422,165.847;215.102,92.143;241.953,66.614;306.705,69.359;390.605,55.154;485.715,65.270;552.934,64.954;647.593,78.063;708.303,66.760;746.037,59.382;758.616,48.483;782.604,59.084;807.849,73.287;819.820,77.495;825.416,88.537;835.324,109.084;844.234,138.172;853.679,189.932;858.702,230.713;862.871,251.890;864.788,292.604;867.622,340.944;877.378,386.328;873.229,436.481;868.150,490.198;870.369,543.787;873.448,630.971;878.150,663.232;879.922,656.756;873.344,681.145;872.541,709.467;820.175,717.027;770.787,711.507;727.314,710.258;679.581,710.849;620.891,708.240;577.606,718.449;525.756,704.303;455.223,695.533;394.665,698.035;355.096,694.983;323.202,707.412;305.334,721.430;276.904,697.589;271.868,635.970;260.317,587.332;240.304,563.107;226.514,570.736;221.523,597.662;231.633,556.213;229.359,521.578;231.521,479.859;233.374,374.969;223.018,287.753;228.332,225.653;217.451,159.313;214.784,115.927;273.924,98.017;325.215,86.335;380.926,121.842;467.026,118.155;534.403,83.842;589.742,84.149;638.374,88.570;688.862,70.619;723.008,60.768;754.353,54.664;780.791,57.458;812.673,69.133;831.146,78.055;841.272,106.108;855.370,139.012;863.054,143.469;866.243,166.825;869.472,202.028;859.925,222.711;858.730,260.120;860.822,327.276;841.425,360.263;845.695,412.908;844.865,477.449;857.605,547.534;857.403,624.852;792.142,656.355;706.093,664.968;630.345,680.389;565.938,705.604;495.103,703.716;443.241,697.003;377.751,709.667;338.891,715.888;339.028,708.805;305.078,712.997;283.634,707.899;266.825,663.009;252.692,615.821;237.537,589.530;230.643,546.804;222.825,499.295;209.400,500.060;201.036,541.702;203.804,599.441;199.686,605.152;202.762,584.110;223.668,587.246;221.229,636.178;208.370,671.477;210.168,696.443;209.516,722.289;218.061,738.654;250.648,739.566;278.936,731.715;314.362,732.677;370.826,730.040;413.961,729.598;457.277,742.561;497.395,738.665;561.795,728.577;644.015,727.809;718.354,718.923;773.957,726.149;831.540,722.896;848.953,684.193;800.544,662.724;728.567,666.817;649.784,674.696;592.770,703.207;601.377,721.194;548.109,728.709;489.097,718.598;422.980,713.011;351.364,714.189;305.033,720.557;302.914,723.942;262.670,731.735;216.977,731.686;195.429,734.502;188.190,686.436;197.020,617.356;207.748,574.062;204.332,528.462;193.770,471.860
844.139,97.934;844.139,97.934;841.048,108.944;841.744,113.283;843.880,118.703;845.033,114.488;849.389,121.260;845.278,143.311;836.010,155.684;834.115,174.353;841.302,207.045;835.727,218.082;816.784,234.617;809.672,239.311;807.746,269.931;793.758,326.987;754.840,368.169;706.945,407.234;669.826,453.124;622.175,513.079;599.413,487.307;603.156,410.716;638.930,375.077;678.655,412.920;685.487,445.475;745.289,502.788;797.687,567.707;826.244,601.089;851.658,552.846;870.348,537.452;870.890,502.248;855.753,474.062;830.459,452.277;817.133,371.651;815.273,315.477;825.945,276.489;820.136,246.009;800.423,201.542;775.651,147.035;737.479,115.390;647.101,150.868;580.621,255.033;525.061,288.327;492.596,330.254;445.002,451.310;430.484,503.254;496.420,551.440;618.709,604.089;694.985,644.064;762.402,659.786;812.754,624.958;830.921,549.148;852.263,535.225;868.927,488.071;867.736,439.408;873.315,410.987;878.366,424.374;878.960,411.648;885.236,433.277;878.339,464.662;885.827,475.433;885.018,504.846;886.667,496.056;891.969,499.646;884.563,520.357;878.114,548.468;888.183,552.603;882.298,517.393;875.419,492.235;876.130,477.366;876.930,446.741;893.012,454.995;890.706,514.539;889.821,583.814;888.512,602.871;888.141,626.830;889.075,649.328;898.123,669.949;884.355,708.996;790.500,724.122;737.307,726.304;613.670,733.748;520.611,720.703;472.033,711.825;347.794,687.472;306.678,666.494;316.466,649.380;411.306,587.279;465.792,500.248;565.839,422.856;654.062,388.954;724.578,382.189;787.583,433.088;831.579,513.415;863.250,564.959;874.978,593.640;876.315,621.320;883.880,644.584;879.305,657.334;879.711,675.737;887.473,635.227;899.013,610.932;903.331,588.370;890.920,515.479;885.848,468.557;874.163,429.914;868.970,402.650;862.146,367.022;868.858,330.215;874.586,284.592;868.160,252.660;851.384,207.830;847.641,154.978;849.552,120.084;843.515,100.273;822.309,80.093;823.781,66.528;784.784,55.648;713.123,57.056;603.510,100.026;503.936,108.786;429.772,147.882;374.993,230.022;316.696,239.934;350.410,344.467;370.565,455.512;471.833,552.800;583.899,624.213;695.294,635.383;796.160,637.844;857.244,590.153;875.175,555.600;857.520,501.436;857.736,494.628;870.072,529.146;872.596,555.802;875.482,569.731;896.744,581.820;894.388,652.940;891.325,677.829;890.342,702.335;871.519,707.553;875.162,676.633;880.093,651.495;867.487,629.965;874.757,625.935;883.077,649.393;893.322,684.435;895.456,712.804;825.680,741.465;724.716,752.107;652.481,758.013;600.862,753.515;480.360,747.811;409.147,745.663;339.216,711.727;294.311,717.439;264.049,702.155;221.897,671.354;228.490,607.699;233.870,539.954;228.718,434.612;226.889,298.361;264.239,194.016;343.689,138.663;459.598,150.380;579.078,144.482;665.928,124.451;681.102,240.740;761.087,244.610;805.401,210.525;826.509,242.535;835.315,304.924;845.049,371.213;846.289,431.022;861.906,475.606;871.904,522.875;875.667,568.525;900.165,593.015;892.762,671.312;899.678,708.403;894.183,692.553;903.760,720.063;904.279,736.723;816.508,747.828;726.506,754.503;672.528,758.030;600.057,755.436;545.264,751.033;488.006,753.425;438.573,756.061;355.585,746.257;354.109,672.556;436.423,611.950;548.495,622.913;613.546,666.281;664.851,665.774;705.899,682.160;733.293,701.203;763.936,721.284;810.287,719.184;827.946,726.213;816.441,746.964;848.905,736.203;885.614,705.822;893.712,701.020;906.049,722.795;914.717,718.428;904.355,643.693;889.174,572.801;901.070,549.870;898.389,502.074;885.923,411.448;893.108,387.843;895.662,377.393;899.959,360.792;891.237,424.609;886.938,471.352;896.411,457.289;900.993,483.802;890.538,560.586;887.951,556.603;883.798,571.430;892.502,607.788;898.926,634.692;888.597,659.837;896.136,685.780;896.334,705.457;889.949,716.928;855.282,729.809;780.287,726.739;693.556,735.446;615.515,726.826;529.239,714.505;470.036,698.934;400.337,718.274;341.757,724.793;287.292,718.203;242.625,724.633;227.438,739.764;275.781,740.303;354.742,733.259;435.161,737.026;474.735,751.425;548.616,744.775;644.619,722.993;728.177,717.227;778.346,717.078;825.550,719.442;868.413,722.964;890.642,714.597;903.126,689.888;896.302,601.128;891.571,575.572;878.510,546.263;874.763,507.939;878.267,478.940;876.322,437.872;867.291,397.577;852.258,337.457;855.837,254.629;843.601,208.544;837.708,139.361;839.459,128.532;847.650,107.319;845.801,87.875;835.239,76.041;822.974,73.338;797.730,57.256;762.423,55.648;730.198,72.283;673.767,115.140;624.187,130.040;551.212,140.874;593.893,259.609;686.810,305.737;735.835,267.924;779.817,265.693;813.040,213.481;859.011,152.356;861.098,106.350;835.202,71.450;843.987,86.963;835.023,78.991;820.653,75.937;839.397,125.313;858.724,148.394;881.132,143.501;878.062,177.438;873.444,237.275;872.637,224.787;872.392,246.731;875.861,242.330;892.336,244.985;889.218,312.631;890.863,375.211;888.736,451.039;888.052,469.920;894.889,501.187;892.060,550.294;903.429,551.443;901.313,617.710;897.659,686.101;906.297,729.234;846.151,742.656;746.914,749.626;672.335,755.676;616.951,757.541;547.923,758.391;507.843,757.241;470.918,755.797;405.231,757.364;384.791,757.650;364.612,747.295;446.963,722.430;534.660,738.133;606.370,743.347;667.828,744.456;733.866,726.392;761.273,734.043;808.096,732.735;849.258,715.623;870.878,719.838;892.570,726.351;888.442,716.586;879.701,690.305;879.504,682.028;888.460,678.887;877.020,641.713;878.247,608.665;871.680,559.655;865.500,513.681;865.187,471.157;863.559,425.283;867.719,411.040;870.383,411.579;862.181,367.858;860.927,331.421;869.631,306.316;867.462,256.473;866.501,226.002;874.836,196.868;888.985,190.982;894.589,200.472;886.933,261.037;883.119,327.355;880.702,357.329;881.053,362.549;880.714,363.380;868.373,349.075;862.460,381.399;865.277,376.705;863.533,339.785;872.210,295.022;864.766,247.997;867.355,205.209;861.922,155.666;862.611,137.708;857.213,111.035;850.002,91.980;844.216,89.723;833.611,75.306;821.688,64.811;825.887,62.838;835.091,63.876;840.565,79.674;848.188,92.278;841.765,87.135;830.322,73.389;836.250,78.140;849.442,84.807;842.404,77.223;833.973,80.703;841.891,83.690;832.276,78.081;830.167,71.118;838.194,74.917;846.723,85.620;849.370,93.717;832.534,75.953;841.714,82.618;843.842,74.492;833.115,74.760;825.092,63.870;832.517,64.200;837.503,79.035;850.194,79.121;832.448,70.531;831.660,75.250;832.206,71.733;834.266,63.024;837.334,79.705;843.987,89.532;839.379,77.476;836.052,70.505;823.149,66.877;830.593,61.102;834.597,68.251;840.399,86.008;852.195,87.294;839.514,74.624;837.367,82.851;842.758,73.099;845.654,82.621;840.052,89.254;843.600,119.618;859.101,144.657;865.837,140.307;852.194,118.302;858.909,132.795;867.196,144.205;883.163,144.013;884.271,191.964;884.701,245.818;886.675,268.970;881.086,263.031;886.381,273.292;884.250,296.001;881.076,333.551;885.887,341.569;886.300,359.387;892.868,379.502;896.805,377.468;888.073,345.380;859.872,409.430;876.182,477.389;881.740,483.000;895.463,506.718;896.331,563.883;892.634,624.116;892.931,688.546;867.522,735.499;793.545,751.260;733.297,755.627;656.965,757.966;600.177,757.840;535.836,755.613;457.536,749.510;431.894,730.243;401.651,717.137;370.904,687.201;375.486,669.312;388.815,652.500;412.969,624.737;437.052,583.283;463.434,462.685;548.303,397.848;662.210,356.282;735.311,304.853;774.676,266.849;796.100,230.097
